Id,Location,Size,Bedrooms,Bathrooms,Year_Built,Price
43642,Gurgaon,900sqft,4.0,2.0,2012.0,4959097
43643,Gurgaon,1800 sqft,2.0,1.0,2018.0,5664465
43644,Gurgaon,1500sqft,4.0,1.0,2000.0,5411647
43645,Mumbai,1800 sqft,1.0,,2012.0,8600707
43646,Gurgaon,2000 sqft,3.0,1.0,1998.0,5795957
43647,Mumbai,,3.0,,1995.0,5852693
43648,Pune,,4.0,1.0,2015.0,3617790
43649,Gurgaon,NaN,3.0,,2000.0,4188098
43650,Mumbai,1800 sqft,3.0,1.0,2000.0,8512302
43651,Delhi,NaN,1.0,2.0,2005.0,3067185
43652,Pune,1800 sqft,3.0,1.0,2000.0,4845708
43653,Mumbai,800 sqft,,,2012.0,7642655
43654,Pune,1000 sqft,2.0,,2005.0,4724190
43655,Gurgaon,800 sqft,2.0,2.0,2012.0,5363886
43656,Bangalore,1500sqft,1.0,1.0,2012.0,6400389
43657,Pune,1000 sqft,2.0,1.0,2015.0,4805217
43658,Mumbai,1800 sqft,2.0,1.0,2005.0,8503901
43659,Pune,1200 sqft,4.0,3.0,2012.0,4836714
43660,Noida,800 sqft,3.0,,1998.0,3401240
43661,Pune,800 sqft,1.0,3.0,2018.0,4735538
43662,Gurgaon,NaN,2.0,1.0,1998.0,3979267
43663,Delhi,1800 sqft,3.0,,2012.0,4438146
43664,Bangalore,1500sqft,3.0,1.0,1995.0,6347981
43665,Bangalore,900sqft,2.0,,1998.0,6134034
43666,Gurgaon,1800 sqft,2.0,2.0,2018.0,5538215
43667,Bangalore,NaN,3.0,2.0,1995.0,4813299
43668,Gurgaon,1000 sqft,2.0,3.0,2000.0,5727469
43669,Noida,NaN,3.0,3.0,2015.0,2306220
43670,Noida,NaN,4.0,,1995.0,2551751
43671,Noida,1000 sqft,3.0,2.0,1998.0,3532350
43672,Noida,1200 sqft,3.0,1.0,2010.0,3306387
43673,Noida,NaN,3.0,3.0,1998.0,2498384
43674,Pune,1800 sqft,3.0,1.0,2008.0,5047803
43675,Mumbai,900sqft,4.0,2.0,2012.0,7295736
43676,Pune,NaN,4.0,2.0,2005.0,3420065
43677,Bangalore,2000 sqft,4.0,2.0,2005.0,7162382
43678,Noida,NaN,4.0,1.0,2018.0,2498510
43679,Bangalore,,1.0,1.0,2015.0,5216435
43680,Bangalore,NaN,3.0,1.0,1998.0,4851613
43681,Delhi,1500sqft,3.0,1.0,2000.0,4072229
43682,Bangalore,1800 sqft,1.0,1.0,2008.0,6762017
43683,Mumbai,,,2.0,,6112858
43684,Noida,NaN,2.0,1.0,,2574742
43685,Delhi,1200 sqft,3.0,1.0,2015.0,4396061
43686,Noida,,2.0,1.0,2008.0,2527148
43687,Delhi,900sqft,3.0,1.0,2015.0,3418948
43688,Mumbai,1200 sqft,4.0,,2000.0,8484761
43689,Bangalore,800 sqft,3.0,,1995.0,6416579
43690,Delhi,,3.0,,2005.0,3221445
43691,Gurgaon,800 sqft,,3.0,2018.0,5080327
43692,Bangalore,1000 sqft,3.0,,2000.0,6854472
43693,Pune,800 sqft,1.0,2.0,,4736706
43694,Mumbai,900sqft,2.0,1.0,2000.0,7255562
43695,Pune,1800 sqft,,1.0,2005.0,4689817
43696,Pune,900sqft,3.0,,2005.0,4254383
43697,Mumbai,NaN,4.0,2.0,2018.0,5795013
43698,Pune,800 sqft,3.0,3.0,2005.0,4498441
43699,Bangalore,,,3.0,,4976424
43700,Gurgaon,,3.0,1.0,1995.0,3808323
43701,Mumbai,1800 sqft,,3.0,2008.0,8308430
43702,Pune,1500sqft,3.0,1.0,2012.0,4786134
43703,Noida,1200 sqft,3.0,3.0,2010.0,3594916
43704,Gurgaon,2000 sqft,3.0,2.0,2008.0,5449871
43705,Gurgaon,1200 sqft,2.0,2.0,2012.0,5523368
43706,Mumbai,1800 sqft,2.0,3.0,2005.0,8304259
43707,Bangalore,NaN,2.0,,2012.0,5223540
43708,Mumbai,2000 sqft,3.0,2.0,2000.0,8347938
43709,Gurgaon,1500sqft,2.0,1.0,2005.0,5128196
43710,Delhi,,3.0,1.0,1998.0,2927645
43711,Mumbai,800 sqft,,,2018.0,8033525
43712,Mumbai,1200 sqft,4.0,3.0,1998.0,8318447
43713,Noida,,2.0,3.0,2012.0,2539835
43714,Gurgaon,1000 sqft,2.0,,2018.0,5688670
43715,Delhi,,3.0,1.0,2000.0,3096107
43716,Mumbai,800 sqft,2.0,1.0,1998.0,7742183
43717,Delhi,1200 sqft,1.0,,1998.0,4264215
43718,Bangalore,800 sqft,3.0,3.0,2008.0,6505435
43719,Delhi,1200 sqft,,2.0,1998.0,4398134
43720,Delhi,1500sqft,4.0,2.0,2008.0,4085937
43721,Pune,,2.0,,1995.0,3643741
43722,Mumbai,2000 sqft,4.0,3.0,2005.0,8541351
43723,Delhi,,3.0,1.0,2012.0,3015343
43724,Noida,2000 sqft,1.0,1.0,1998.0,3439393
43725,Mumbai,1800 sqft,3.0,1.0,2010.0,8591550
43726,Delhi,1800 sqft,3.0,1.0,2015.0,4354455
43727,Mumbai,1200 sqft,3.0,2.0,,8507696
43728,Bangalore,2000 sqft,,1.0,1995.0,6960593
43729,Pune,NaN,4.0,2.0,1998.0,3605360
43730,Mumbai,1000 sqft,1.0,1.0,,8449822
43731,Mumbai,1500sqft,1.0,3.0,2010.0,7605329
43732,Bangalore,1800 sqft,2.0,3.0,2008.0,7240588
43733,Mumbai,800 sqft,,2.0,2018.0,8042443
43734,Noida,,4.0,1.0,2018.0,2655084
43735,Gurgaon,NaN,3.0,2.0,1995.0,3937680
43736,Noida,NaN,3.0,2.0,2000.0,2468412
43737,Gurgaon,,3.0,3.0,2018.0,4186942
43738,Mumbai,1800 sqft,,1.0,,8526472
43739,Bangalore,2000 sqft,3.0,2.0,1995.0,6775710
43740,Delhi,1200 sqft,2.0,2.0,2015.0,4351984
43741,Noida,900sqft,3.0,2.0,2015.0,3220451
43742,Delhi,1200 sqft,2.0,2.0,2000.0,4196356
43743,Noida,NaN,2.0,2.0,2008.0,2309142
43744,Bangalore,1200 sqft,3.0,1.0,2000.0,6909322
43745,Bangalore,,,1.0,,4789212
43746,Delhi,1800 sqft,3.0,1.0,2010.0,4203545
43747,Bangalore,,2.0,2.0,2000.0,5212099
43748,Pune,,2.0,,2005.0,3552456
43749,Gurgaon,1200 sqft,3.0,,2018.0,5594499
43750,Pune,,3.0,2.0,2000.0,3484036
43751,Mumbai,800 sqft,3.0,,2018.0,7709903
43752,Gurgaon,,1.0,2.0,2005.0,3873233
43753,Noida,2000 sqft,3.0,3.0,2010.0,3374175
43754,Mumbai,2000 sqft,3.0,,1998.0,8316534
43755,Pune,NaN,,1.0,2010.0,3572037
43756,Mumbai,2000 sqft,3.0,1.0,2008.0,8584937
43757,Mumbai,1500sqft,4.0,,1998.0,7634193
43758,Mumbai,800 sqft,1.0,,2008.0,7903081
43759,Delhi,900sqft,,1.0,,3690907
43760,Gurgaon,1000 sqft,,2.0,2010.0,5672466
43761,Bangalore,NaN,2.0,2.0,1995.0,5032288
43762,Gurgaon,1800 sqft,2.0,2.0,2010.0,5649599
43763,Gurgaon,800 sqft,4.0,1.0,1998.0,5007817
43764,Mumbai,2000 sqft,2.0,,1998.0,8320128
43765,Gurgaon,1200 sqft,3.0,,2010.0,5676667
43766,Noida,800 sqft,2.0,2.0,2008.0,3301863
43767,Noida,,1.0,2.0,2012.0,2411133
43768,Bangalore,800 sqft,2.0,2.0,2015.0,6683158
43769,Bangalore,800 sqft,3.0,3.0,2005.0,6513036
43770,Mumbai,1000 sqft,2.0,1.0,2008.0,8244063
43771,Gurgaon,,,2.0,2010.0,4063333
43772,Pune,1800 sqft,4.0,1.0,2005.0,4930323
43773,Noida,900sqft,2.0,3.0,2015.0,3204182
43774,Pune,,4.0,1.0,2005.0,3661400
43775,Gurgaon,,2.0,1.0,2015.0,3976164
43776,Bangalore,NaN,3.0,2.0,2018.0,5119538
43777,Mumbai,800 sqft,,1.0,2008.0,7696652
43778,Bangalore,800 sqft,2.0,3.0,2005.0,6592613
43779,Delhi,1800 sqft,2.0,2.0,2010.0,4365463
43780,Mumbai,1000 sqft,4.0,,1998.0,8392081
43781,Gurgaon,1000 sqft,,2.0,2012.0,5630564
43782,Pune,NaN,,2.0,1995.0,3274529
43783,Pune,1200 sqft,4.0,2.0,2000.0,4977234
43784,Delhi,800 sqft,2.0,3.0,2005.0,4064022
43785,Noida,1800 sqft,2.0,1.0,2000.0,3725004
43786,Pune,1200 sqft,2.0,,2018.0,4804385
43787,Noida,1500sqft,2.0,1.0,,3056286
43788,Mumbai,1200 sqft,3.0,3.0,2005.0,8378091
43789,Gurgaon,,3.0,3.0,2012.0,4124324
43790,Delhi,2000 sqft,2.0,,1995.0,4215743
43791,Mumbai,,,,2005.0,5843833
43792,Pune,1500sqft,1.0,3.0,,4661594
43793,Noida,900sqft,2.0,2.0,2005.0,2933419
43794,Bangalore,900sqft,1.0,1.0,2000.0,6007479
43795,Bangalore,1800 sqft,,1.0,2012.0,7017129
43796,Pune,800 sqft,4.0,1.0,2010.0,4515671
43797,Gurgaon,,,2.0,1998.0,3988386
43798,Noida,900sqft,4.0,1.0,2012.0,3149638
43799,Gurgaon,,2.0,1.0,2005.0,4122703
43800,Delhi,1000 sqft,3.0,1.0,2010.0,4309108
43801,Bangalore,1500sqft,3.0,2.0,1995.0,6389830
43802,Mumbai,900sqft,,2.0,1995.0,7255572
43803,Gurgaon,2000 sqft,,3.0,2000.0,5554581
43804,Mumbai,1000 sqft,4.0,,1995.0,8637854
43805,Gurgaon,1500sqft,3.0,2.0,2005.0,4998270
43806,Mumbai,900sqft,2.0,2.0,,7408132
43807,Gurgaon,1500sqft,3.0,2.0,2012.0,5353855
43808,Gurgaon,NaN,1.0,2.0,1995.0,3767853
43809,Pune,1800 sqft,2.0,2.0,2012.0,4669469
43810,Pune,1000 sqft,1.0,1.0,2000.0,4773512
43811,Gurgaon,1500sqft,3.0,2.0,2018.0,5015179
43812,Delhi,,3.0,1.0,2015.0,2901542
43813,Pune,1200 sqft,2.0,,1998.0,5103684
43814,Pune,,2.0,1.0,2018.0,3654510
43815,Pune,2000 sqft,,1.0,2005.0,5012089
43816,Gurgaon,,,2.0,1998.0,3783944
43817,Gurgaon,900sqft,,,2000.0,5025912
43818,Noida,2000 sqft,1.0,,2005.0,3590179
43819,Gurgaon,,,2.0,2005.0,3855369
43820,Gurgaon,NaN,2.0,2.0,2012.0,4191781
43821,Bangalore,1200 sqft,1.0,2.0,2010.0,6824270
43822,Bangalore,1000 sqft,3.0,1.0,2018.0,7220291
43823,Mumbai,,2.0,2.0,1995.0,6224131
43824,Pune,2000 sqft,3.0,1.0,2008.0,5071036
43825,Noida,1500sqft,3.0,,1995.0,3227548
43826,Delhi,1800 sqft,1.0,1.0,2018.0,3984111
43827,Delhi,900sqft,,3.0,1998.0,3384914
43828,Noida,NaN,3.0,3.0,2012.0,2592278
43829,Mumbai,1800 sqft,2.0,2.0,2000.0,8502094
43830,Noida,1000 sqft,3.0,,1995.0,3256586
43831,Noida,1200 sqft,3.0,3.0,2008.0,3271866
43832,Noida,1500sqft,,1.0,1998.0,3493721
43833,Bangalore,1200 sqft,2.0,2.0,1995.0,6947428
43834,Gurgaon,1200 sqft,3.0,3.0,2005.0,5570674
43835,Delhi,1500sqft,3.0,2.0,2015.0,4132408
43836,Gurgaon,1800 sqft,3.0,,2015.0,5572070
43837,Bangalore,1800 sqft,3.0,,2018.0,6940675
43838,Bangalore,1500sqft,3.0,,2005.0,6415769
43839,Bangalore,800 sqft,,2.0,2018.0,6408167
43840,Mumbai,1200 sqft,3.0,2.0,,8248243
43841,Delhi,,2.0,2.0,2000.0,3119311
43842,Noida,,1.0,,2015.0,2714409
43843,Bangalore,1200 sqft,2.0,2.0,2008.0,6793854
43844,Bangalore,1000 sqft,2.0,2.0,,6936562
43845,Bangalore,900sqft,,2.0,1995.0,6125924
43846,Mumbai,1200 sqft,3.0,1.0,2000.0,8525191
43847,Gurgaon,2000 sqft,2.0,2.0,2000.0,5418972
43848,Noida,800 sqft,,2.0,2018.0,3099630
43849,Gurgaon,800 sqft,4.0,2.0,1995.0,5022880
43850,Delhi,,3.0,2.0,1998.0,2896471
43851,Bangalore,900sqft,4.0,,1995.0,5857644
43852,Bangalore,1800 sqft,,1.0,1998.0,7209904
43853,Gurgaon,,,3.0,2015.0,3755171
43854,Mumbai,800 sqft,3.0,1.0,2012.0,7694454
43855,Delhi,2000 sqft,2.0,,1998.0,3991769
43856,Pune,1000 sqft,1.0,1.0,2018.0,4808336
43857,Mumbai,800 sqft,1.0,1.0,1995.0,7978648
43858,Bangalore,1800 sqft,1.0,1.0,2010.0,6806774
43859,Mumbai,NaN,1.0,1.0,2008.0,5837996
43860,Gurgaon,800 sqft,1.0,2.0,2012.0,5407054
43861,Noida,800 sqft,4.0,3.0,2008.0,3091282
43862,Mumbai,2000 sqft,4.0,3.0,2008.0,8249022
43863,Pune,1200 sqft,2.0,,1998.0,5051319
43864,Bangalore,900sqft,3.0,,1995.0,5849878
43865,Gurgaon,1800 sqft,3.0,2.0,2000.0,5383844
43866,Pune,,2.0,,2012.0,3641662
43867,Delhi,900sqft,,2.0,1995.0,3625234
43868,Bangalore,800 sqft,3.0,,1995.0,6621189
43869,Delhi,,,,1995.0,3048104
43870,Pune,1800 sqft,,2.0,2000.0,5006943
43871,Gurgaon,2000 sqft,3.0,,2008.0,5355406
43872,Delhi,NaN,2.0,1.0,1998.0,2885113
43873,Gurgaon,800 sqft,2.0,3.0,2000.0,5184359
43874,Delhi,NaN,,3.0,2008.0,3072447
43875,Mumbai,,1.0,2.0,2010.0,5871842
43876,Delhi,1500sqft,4.0,2.0,2015.0,4110213
43877,Noida,,,3.0,,2560703
43878,Pune,1500sqft,4.0,1.0,2015.0,4647976
43879,Bangalore,900sqft,1.0,2.0,2008.0,6118428
43880,Pune,,1.0,,1998.0,3543191
43881,Bangalore,2000 sqft,2.0,1.0,2018.0,7196279
43882,Bangalore,1000 sqft,1.0,,2000.0,6849928
43883,Noida,800 sqft,3.0,1.0,2010.0,3060945
43884,Mumbai,,2.0,1.0,2015.0,5896399
43885,Pune,800 sqft,3.0,1.0,1998.0,4467146
43886,Pune,1200 sqft,2.0,1.0,1995.0,4998876
43887,Bangalore,,1.0,1.0,1995.0,4867451
43888,Gurgaon,1200 sqft,1.0,2.0,1995.0,5491825
43889,Noida,1000 sqft,3.0,2.0,1998.0,3642749
43890,Pune,NaN,3.0,,1998.0,3462003
43891,Pune,NaN,2.0,3.0,2005.0,3574324
43892,Pune,900sqft,2.0,2.0,2012.0,4206968
43893,Noida,,3.0,3.0,1998.0,2588642
43894,Pune,1200 sqft,2.0,2.0,1995.0,4722016
43895,Noida,1200 sqft,2.0,1.0,,3733333
43896,Mumbai,,3.0,3.0,2010.0,6152807
43897,Mumbai,1200 sqft,4.0,3.0,2000.0,8250961
43898,Pune,1000 sqft,3.0,1.0,2010.0,4734848
43899,Mumbai,900sqft,4.0,2.0,,6991343
43900,Gurgaon,,2.0,1.0,2012.0,4026695
43901,Noida,900sqft,1.0,1.0,2005.0,3232351
43902,Gurgaon,1800 sqft,2.0,1.0,2010.0,5426845
43903,Gurgaon,1000 sqft,2.0,3.0,2015.0,5806132
43904,Noida,,2.0,1.0,1995.0,2510864
43905,Delhi,,4.0,2.0,2000.0,3080952
43906,Pune,,,2.0,2000.0,3433638
43907,Noida,900sqft,1.0,1.0,2010.0,3010857
43908,Bangalore,900sqft,3.0,,2008.0,5914971
43909,Pune,900sqft,,1.0,2010.0,3978221
43910,Gurgaon,1500sqft,4.0,2.0,2010.0,5272754
43911,Mumbai,900sqft,4.0,,,7157267
43912,Bangalore,,,,1998.0,4765112
43913,Bangalore,,2.0,2.0,2012.0,5027119
43914,Delhi,1200 sqft,,,2008.0,4074481
43915,Bangalore,NaN,2.0,3.0,2018.0,5198228
43916,Pune,,,2.0,2015.0,3399041
43917,Delhi,2000 sqft,4.0,2.0,1995.0,3965053
43918,Delhi,,,2.0,2005.0,3014187
43919,Noida,1000 sqft,3.0,1.0,2010.0,3302852
43920,Bangalore,800 sqft,2.0,1.0,,6259650
43921,Bangalore,1200 sqft,4.0,2.0,,6875402
43922,Pune,1200 sqft,2.0,2.0,2000.0,5112978
43923,Pune,900sqft,4.0,2.0,1998.0,4278664
43924,Mumbai,800 sqft,2.0,1.0,1998.0,7676670
43925,Mumbai,900sqft,3.0,2.0,2018.0,7271504
43926,Pune,,3.0,2.0,2005.0,3681400
43927,Gurgaon,800 sqft,4.0,1.0,1995.0,5265736
43928,Noida,1800 sqft,2.0,2.0,,3638208
43929,Pune,NaN,3.0,1.0,1995.0,3474211
43930,Pune,2000 sqft,,1.0,2015.0,4650118
43931,Delhi,,4.0,,2008.0,3219432
43932,Mumbai,1800 sqft,4.0,2.0,1998.0,8618555
43933,Mumbai,NaN,3.0,2.0,2008.0,5984891
43934,Gurgaon,NaN,3.0,2.0,2012.0,4185533
43935,Pune,NaN,2.0,1.0,,3617140
43936,Noida,900sqft,1.0,3.0,1995.0,3073777
43937,Bangalore,,2.0,3.0,2018.0,4781276
43938,Delhi,2000 sqft,1.0,2.0,2000.0,4139906
43939,Delhi,900sqft,2.0,,2010.0,3456773
43940,Delhi,1000 sqft,4.0,1.0,2005.0,4107506
43941,Noida,2000 sqft,4.0,3.0,2015.0,3444611
43942,Bangalore,800 sqft,,2.0,2015.0,6666787
43943,Bangalore,900sqft,2.0,1.0,2015.0,6248982
43944,Pune,1200 sqft,4.0,,2005.0,4857505
43945,Pune,1000 sqft,4.0,1.0,2000.0,4741201
43946,Gurgaon,800 sqft,2.0,,2015.0,5107132
43947,Gurgaon,800 sqft,3.0,2.0,2015.0,5440723
43948,Gurgaon,1200 sqft,2.0,2.0,,5614619
43949,Gurgaon,1000 sqft,1.0,1.0,2008.0,5507454
43950,Gurgaon,1800 sqft,2.0,,2018.0,5756532
43951,Bangalore,1200 sqft,3.0,3.0,1995.0,7088623
43952,Pune,800 sqft,4.0,2.0,1998.0,4647160
43953,Bangalore,,3.0,1.0,2012.0,4832424
43954,Bangalore,1800 sqft,,2.0,,7157779
43955,Bangalore,1000 sqft,3.0,1.0,,6848216
43956,Mumbai,2000 sqft,2.0,2.0,2000.0,8161790
43957,Delhi,1200 sqft,3.0,1.0,1995.0,4198342
43958,Delhi,NaN,,2.0,2008.0,3103260
43959,Bangalore,800 sqft,,2.0,2000.0,6577368
43960,Mumbai,1500sqft,4.0,1.0,2010.0,7672863
43961,Mumbai,NaN,3.0,,,5886758
43962,Bangalore,,2.0,1.0,2012.0,4940755
43963,Pune,800 sqft,2.0,1.0,2018.0,4348564
43964,Pune,800 sqft,3.0,,2015.0,4587056
43965,Mumbai,1000 sqft,1.0,3.0,1998.0,8612382
43966,Delhi,1200 sqft,4.0,1.0,1998.0,4110064
43967,Pune,1500sqft,,2.0,2000.0,4461807
43968,Noida,1200 sqft,2.0,2.0,2015.0,3351754
43969,Bangalore,1200 sqft,4.0,,2005.0,6847676
43970,Noida,2000 sqft,4.0,,2008.0,3430594
43971,Delhi,NaN,,2.0,2005.0,3171372
43972,Gurgaon,,3.0,2.0,2000.0,3830100
43973,Mumbai,2000 sqft,,1.0,2010.0,8554583
43974,Mumbai,1200 sqft,1.0,2.0,2005.0,8186679
43975,Gurgaon,2000 sqft,2.0,,2005.0,5399655
43976,Bangalore,1500sqft,2.0,2.0,2000.0,6527359
43977,Mumbai,1200 sqft,3.0,2.0,2015.0,8475350
43978,Delhi,1800 sqft,1.0,1.0,2010.0,4347564
43979,Pune,2000 sqft,2.0,,2012.0,4949332
43980,Delhi,1000 sqft,3.0,1.0,2005.0,4362073
43981,Delhi,2000 sqft,3.0,,1998.0,4076910
43982,Mumbai,2000 sqft,,1.0,2008.0,8154914
43983,Delhi,1500sqft,1.0,2.0,2012.0,4046534
43984,Delhi,,1.0,1.0,2008.0,3160946
43985,Bangalore,1800 sqft,3.0,1.0,2008.0,6960820
43986,Noida,1500sqft,,,2010.0,3473988
43987,Gurgaon,800 sqft,3.0,1.0,1995.0,5389036
43988,Mumbai,,2.0,1.0,2005.0,5874716
43989,Mumbai,800 sqft,2.0,2.0,2018.0,7716580
43990,Gurgaon,1800 sqft,3.0,3.0,2015.0,5383714
43991,Mumbai,,3.0,3.0,2015.0,6052911
43992,Gurgaon,1000 sqft,4.0,1.0,2010.0,5841727
43993,Noida,,2.0,2.0,2008.0,2360516
43994,Pune,,4.0,3.0,2000.0,3422222
43995,Noida,2000 sqft,2.0,,2008.0,3715428
43996,Gurgaon,NaN,,2.0,,3797912
43997,Mumbai,,4.0,1.0,2015.0,6000315
43998,Pune,1500sqft,2.0,2.0,1995.0,4663160
43999,Noida,800 sqft,3.0,3.0,2008.0,3358439
44000,Noida,,1.0,2.0,2005.0,2552946
44001,Bangalore,800 sqft,3.0,1.0,1995.0,6475148
44002,Noida,800 sqft,4.0,1.0,2012.0,3024638
44003,Bangalore,800 sqft,1.0,,2005.0,6414801
44004,Pune,1200 sqft,,3.0,2000.0,4832642
44005,Noida,1200 sqft,,1.0,2010.0,3546584
44006,Gurgaon,2000 sqft,1.0,2.0,2012.0,5436713
44007,Noida,,2.0,,1995.0,2688170
44008,Bangalore,1000 sqft,2.0,2.0,2008.0,6799537
44009,Delhi,1500sqft,2.0,1.0,1995.0,3850588
44010,Mumbai,900sqft,1.0,3.0,2015.0,7326058
44011,Mumbai,1500sqft,2.0,3.0,1995.0,7768960
44012,Delhi,NaN,2.0,1.0,1998.0,2888102
44013,Gurgaon,800 sqft,1.0,,1998.0,5013895
44014,Bangalore,1200 sqft,3.0,3.0,2012.0,7067266
44015,Delhi,900sqft,3.0,2.0,2008.0,3742621
44016,Mumbai,1500sqft,2.0,3.0,1995.0,7571439
44017,Noida,2000 sqft,3.0,1.0,2018.0,3715892
44018,Gurgaon,800 sqft,3.0,3.0,2018.0,5297359
44019,Bangalore,1800 sqft,4.0,2.0,1995.0,6869148
44020,Bangalore,,4.0,2.0,2012.0,4824509
44021,Pune,800 sqft,,1.0,1995.0,4448042
44022,Mumbai,1500sqft,2.0,2.0,2008.0,7701125
44023,Gurgaon,1200 sqft,4.0,1.0,2012.0,5827541
44024,Gurgaon,900sqft,1.0,1.0,1995.0,4554389
44025,Mumbai,2000 sqft,1.0,2.0,2008.0,8227320
44026,Mumbai,2000 sqft,4.0,1.0,2008.0,8597229
44027,Delhi,,4.0,1.0,2005.0,2964303
44028,Gurgaon,1500sqft,4.0,1.0,2000.0,5051535
44029,Noida,,2.0,1.0,2015.0,2603901
44030,Noida,900sqft,3.0,1.0,2010.0,3219986
44031,Mumbai,1000 sqft,3.0,3.0,1995.0,8337102
44032,Gurgaon,,,1.0,2015.0,3832364
44033,Bangalore,2000 sqft,2.0,3.0,2010.0,6765970
44034,Noida,900sqft,1.0,2.0,2005.0,3052382
44035,Bangalore,1800 sqft,2.0,2.0,2015.0,7140510
44036,Noida,,2.0,1.0,1995.0,2292418
44037,Mumbai,800 sqft,,2.0,2010.0,7581359
44038,Mumbai,,3.0,,2012.0,6113132
44039,Mumbai,2000 sqft,,3.0,1995.0,8630535
44040,Pune,900sqft,,2.0,,4412873
44041,Delhi,,,1.0,2005.0,2869553
44042,Pune,1500sqft,4.0,2.0,1995.0,4704471
44043,Mumbai,,4.0,3.0,2005.0,5973040
44044,Gurgaon,,,1.0,1998.0,3822601
44045,Delhi,800 sqft,4.0,2.0,2000.0,3663182
44046,Delhi,900sqft,,2.0,1995.0,3567123
44047,Mumbai,2000 sqft,,,2012.0,8156910
44048,Mumbai,,4.0,2.0,2008.0,6025191
44049,Pune,800 sqft,3.0,2.0,2005.0,4384369
44050,Pune,900sqft,2.0,1.0,2008.0,4170787
44051,Bangalore,1200 sqft,3.0,1.0,2012.0,6832441
44052,Mumbai,1500sqft,2.0,2.0,1995.0,7631992
44053,Delhi,800 sqft,3.0,1.0,1998.0,3763468
44054,Bangalore,2000 sqft,,1.0,,7147909
44055,Bangalore,NaN,2.0,2.0,2005.0,5188090
44056,Mumbai,,1.0,2.0,,5764165
44057,Pune,800 sqft,,2.0,,4375673
44058,Pune,1500sqft,,1.0,2018.0,4389161
44059,Gurgaon,900sqft,3.0,,2000.0,4557294
44060,Noida,,3.0,3.0,2008.0,2586744
44061,Noida,1200 sqft,1.0,1.0,,3506494
44062,Noida,1200 sqft,2.0,3.0,2010.0,3528446
44063,Delhi,NaN,3.0,,2008.0,3038871
44064,Delhi,1500sqft,,2.0,1995.0,3909308
44065,Delhi,,2.0,3.0,2015.0,3239634
44066,Pune,1500sqft,,,,4342663
44067,Bangalore,1200 sqft,2.0,3.0,2000.0,7032854
44068,Gurgaon,800 sqft,2.0,1.0,1998.0,5013201
44069,Delhi,900sqft,1.0,1.0,1998.0,3831620
44070,Bangalore,900sqft,2.0,2.0,2015.0,5894344
44071,Noida,NaN,4.0,2.0,2012.0,2338087
44072,Bangalore,1000 sqft,1.0,1.0,2015.0,7065029
44073,Gurgaon,2000 sqft,2.0,2.0,,5624512
44074,Delhi,,3.0,3.0,1995.0,3058103
44075,Gurgaon,800 sqft,1.0,2.0,1995.0,5254363
44076,Delhi,1500sqft,,1.0,2018.0,3661768
44077,Noida,900sqft,3.0,2.0,2012.0,2781864
44078,Noida,1200 sqft,,,2018.0,3615238
44079,Delhi,,4.0,,1995.0,2876205
44080,Pune,1800 sqft,2.0,2.0,2015.0,4794573
44081,Mumbai,2000 sqft,2.0,,,8400387
44082,Delhi,,1.0,2.0,2000.0,2968960
44083,Bangalore,,3.0,1.0,2018.0,4810354
44084,Pune,,3.0,,1995.0,3538637
44085,Bangalore,NaN,3.0,3.0,2018.0,4752256
44086,Bangalore,,,1.0,2015.0,4882939
44087,Noida,1800 sqft,2.0,2.0,2010.0,3338968
44088,Pune,,,1.0,2008.0,3324728
44089,Noida,1000 sqft,3.0,2.0,2010.0,3269508
44090,Delhi,,3.0,2.0,2010.0,3140925
44091,Noida,1000 sqft,4.0,2.0,,3345447
44092,Delhi,,3.0,1.0,1998.0,2962246
44093,Noida,1200 sqft,2.0,1.0,2005.0,3411122
44094,Noida,NaN,,1.0,2018.0,2418800
44095,Noida,1800 sqft,3.0,1.0,2008.0,3388330
44096,Gurgaon,2000 sqft,3.0,1.0,2018.0,5598319
44097,Gurgaon,800 sqft,,1.0,1998.0,5015971
44098,Delhi,1500sqft,,2.0,2015.0,3843509
44099,Bangalore,1500sqft,4.0,,2008.0,6277618
44100,Pune,1000 sqft,3.0,3.0,2008.0,4923460
44101,Mumbai,1800 sqft,1.0,1.0,2000.0,8384233
44102,Bangalore,1800 sqft,3.0,2.0,2018.0,6822254
44103,Noida,1500sqft,,2.0,,3478942
44104,Delhi,1500sqft,,,1995.0,3717696
44105,Pune,,1.0,2.0,1998.0,3440377
44106,Delhi,1200 sqft,2.0,2.0,2000.0,4384841
44107,Mumbai,,4.0,,2005.0,6211807
44108,Noida,,3.0,3.0,1995.0,2304351
44109,Noida,,2.0,,2018.0,2357987
44110,Mumbai,,,2.0,2010.0,6019054
44111,Noida,1200 sqft,3.0,2.0,2010.0,3440186
44112,Gurgaon,900sqft,,3.0,1998.0,4898541
44113,Bangalore,1000 sqft,,,2000.0,6989278
44114,Delhi,1000 sqft,2.0,1.0,2008.0,4321561
44115,Bangalore,1000 sqft,,,2000.0,6935894
44116,Pune,1200 sqft,4.0,3.0,2010.0,4688353
44117,Bangalore,,3.0,3.0,2008.0,4764790
44118,Gurgaon,1800 sqft,2.0,3.0,2000.0,5596420
44119,Pune,1000 sqft,3.0,2.0,2015.0,5098452
44120,Noida,,1.0,,1995.0,2673890
44121,Noida,,3.0,1.0,2008.0,2626108
